"Time [ms]"	"BranchCurrent(Vi_a) [A]"	"BranchCurrent(Vi_b) [A]"	"BranchCurrent(Vi_c) [A]"
30.6055999999998	-0.0832612656712363	0.000125040979443002	0.0831362246917933
30.7197999999998	-0.083957257581851	0.000250839668074383	0.0837064179137766
30.8339999999998	-0.111792386827797	0.000369513795210165	0.111422873032587
30.9481999999998	-0.184849167023489	0.000473922898869319	0.184375244124619
31.0623999999998	-0.314292520661354	0.000566106703040972	0.313726413958313
31.1765999999998	-0.000107534245606	-0.138568831269748	0.138676365515354
31.2907999999998	7.38078060369806E-05	-0.119565802047708	0.119491994241671
31.4049999999998	-5.41795849268685E-05	-0.0997604803680455	0.0998146599529724
31.5191999999998	-0.000189922259775062	-0.0896535696109926	0.0898434918707677
31.6333999999998	-0.000307129651658729	-0.100083116855766	0.100390246507425
31.7475999999998	-0.000419513351138355	-0.145473832326467	0.145893345677605
31.8617999999998	-0.000521880235072963	-0.243034733287125	0.243556613522198
31.9759999999998	0.11449455088535	-0.114469852672276	-2.46982130731599E-05
32.0901999999998	0.0992620433088801	-0.0991191959031205	-0.000142847405759525
32.2043999999998	0.0788465875589822	-0.0788314703407114	-1.51172182707576E-05
32.3185999999998	0.0624019212903487	-0.06252307016505	0.000121148874701271
32.4327999999998	0.060948637631511	-0.0611965644085117	0.000247926777000675
32.5469999999998	0.0868562421548664	-0.087223389253282	0.000367147098415635
32.6611999999998	0.157237990839626	-0.157710270613646	0.000472279774020062
32.7753999999998	0.285310011455779	-0.285875902484583	0.0005658910288035
32.8895999999998	0.124173409064255	-7.68971713939748E-05	-0.124096511892861
33.0037999999998	0.103573789503771	7.61214956546826E-05	-0.103649910999425
33.1179999999998	0.0828698891640211	-5.12849467522565E-05	-0.0828186042172689
33.2321999999998	0.0708856723383185	-0.000186015662790307	-0.0706996566755281
33.3463999999998	0.0812991367629098	-0.000310086964732245	-0.0809890497981776
33.4605999999998	0.125935136300754	-0.000420525467068244	-0.125514610833686
33.5747999999998	0.223146222638892	-0.00052315079585062	-0.222623071843041
33.6889999999998	-4.82611138544198E-05	0.104726288874236	-0.104678027760382
33.8031999999998	-0.000145673161382868	0.088223019656801	-0.0880773464954182
33.9173999999998	-1.36618289071232E-05	0.0669270509424927	-0.0669133891135856
34.0315999999998	0.000122092716798584	0.0493788194589054	-0.049500912175704
34.1457999999998	0.000252101513658375	0.0478024289348808	-0.0480545304485391
