"Time [ms]"	"BranchCurrent(Vi_t) [A]"
92.8445999999982	0.0412882854489309
92.9587999999982	0.12582244929778
93.0729999999982	0.0550491880436458
93.1871999999982	0.0321474127919504
93.3013999999982	0.00409778398477959
93.4155999999982	-0.0155038995935436
93.5297999999982	-0.0202973726907959
93.6439999999982	0.00214714714120467
93.7581999999982	0.0652840153366161
93.8723999999981	0.186537787899036
93.9865999999981	0.0695298312311315
94.1007999999981	0.0416260659198392
94.2149999999981	0.0138544777580919
94.3291999999981	9.85538068254903E-05
94.4433999999981	0.0098817440006279
94.5575999999981	0.0509416656963118
94.6717999999981	0.145488483443683
94.7859999999981	0.0589951336515758
94.9001999999981	0.0346472929809908
95.0143999999981	0.00663121974748759
95.1285999999981	-0.0116662348417953
95.2427999999981	-0.0129997902183426
95.3569999999981	0.0159596458525325
95.4711999999981	0.0883017772996106
95.5853999999981	0.222220701576999
95.6995999999981	0.0839842188586055
95.8137999999981	0.0543661805326537
95.9279999999981	0.0271590488302912
96.0421999999981	0.00786889564145553
96.156399999998	0.0215716545737148
96.270599999998	0.0719368970589114
96.384799999998	0.177021203003894
96.498999999998	0.0691165935484433
96.613199999998	0.0432009338950319
96.727399999998	0.014276144291973
96.841599999998	-0.002562275187212
96.955799999998	0.000331793157951565
97.069999999998	0.000970779512606852
97.184199999998	0.084558162779665
97.298399999998	0.0376352175532845
97.412599999998	0.01617853940055
97.526799999998	-0.00719476816951294
97.640999999998	-0.0270542352911122
97.755199999998	-0.0325031979235531
97.869399999998	-0.0109791607292965
97.983599999998	0.0502130850881776
98.097799999998	0.167474231077812
98.211999999998	0.0619368576117633
98.3261999999979	0.0349979204862133
98.4403999999979	0.00720958071994441
98.5545999999979	-0.00705713429977962
98.6687999999979	0.00173184233272409
98.7829999999979	0.0408774242346541
98.8971999999979	0.133333371136914
