"Time [ms]"	"Moving1.Speed [rpm]"
102.779999999998	1687.22522048008
102.894199999998	1687.09127565196
103.008399999998	1687.01550577871
103.122599999998	1687.09667894738
103.236799999998	1687.21092267602
103.350999999998	1687.21514161499
103.465199999998	1687.14048558682
103.579399999998	1686.99407232837
103.693599999998	1686.81432410111
103.807799999998	1686.66724374866
103.921999999998	1686.64534034816
104.036199999998	1686.84861566648
104.150399999998	1687.07353868146
104.264599999998	1687.13717621657
104.378799999998	1687.11452517191
104.492999999998	1687.02900570261
104.607199999998	1686.93906347494
104.721399999998	1686.92583002476
104.835599999998	1687.08851941219
104.949799999998	1687.26892157511
105.063999999998	1687.31436322497
105.178199999998	1687.27607088124
105.292399999998	1687.1645721885
105.406599999998	1687.0259665869
105.520799999998	1686.93063738128
105.634999999998	1686.97545415671
105.749199999998	1687.25683126032
105.863399999998	1687.54950001856
105.977599999998	1687.6679868732
106.091799999998	1687.69904692878
106.205999999998	1687.66313005765
106.320199999998	1687.60981937444
106.434399999998	1687.63888531522
106.548599999998	1687.86276637301
106.662799999998	1688.0905573718
106.776999999998	1688.16065284104
106.891199999998	1688.14454873639
107.005399999998	1688.05810558912
107.119599999998	1687.95240535298
107.233799999998	1687.90035410787
107.347999999998	1687.99646747553
107.462199999998	1688.11859159714
107.576399999998	1688.13044069664
107.690599999998	1688.06224611307
107.804799999998	1687.91677413188
107.918999999998	1687.73403416905
108.033199999998	1687.58113053991
108.147399999998	1687.54404701247
108.261599999998	1687.72457353106
108.375799999997	1687.92855975667
108.489999999997	1687.97840698888
108.604199999997	1687.94288979348
108.718399999997	1687.84072770154
108.832599999997	1687.73004419597
108.946799999997	1687.68916569038
109.060999999997	1687.81662333472
109.175199999997	1687.96555113279
109.289399999997	1687.98803006388
109.403599999997	1687.92820944237
109.517799999997	1687.79441152333
109.631999999997	1687.62907585481
109.746199999997	1687.50417361792
109.860399999997	1687.51638809155
109.974599999997	1687.76241165043
110.088799999997	1688.02385972343
110.202999999997	1688.10968937885
110.317199999997	1688.10697773962
110.431399999997	1688.02734244472
110.545599999997	1687.92921542628
110.659799999997	1687.91780594573
110.773999999997	1688.09440608471
110.888199999997	1688.28599487323
111.002399999997	1688.33031793063
111.116599999997	1688.29123877164
111.230799999997	1688.18066861993
111.344999999997	1688.04609962473
111.459199999997	1687.95893544492
111.573399999997	1688.01650588949
111.687599999997	1688.11589901121
111.801799999997	1688.11579016622
111.915999999997	1688.03442882431
112.030199999997	1687.87951061445
112.144399999997	1687.68452473544
112.258599999997	1687.51200437027
112.372799999997	1687.45359553819
112.486999999997	1687.60967734357
112.601199999997	1687.79008765163
112.715399999997	1687.82172953405
112.829599999997	1687.77006332178
112.943799999997	1687.65190418359
113.057999999997	1687.52354586993
113.172199999997	1687.46129583086
113.286399999997	1687.56329816823
113.400599999997	1687.6947981193
113.514799999997	1687.70778952098
113.628999999997	1687.63974890638
113.743199999997	1687.49789343843
113.857399999997	1687.32503544648
113.971599999997	1687.18930653549
114.085799999997	1687.18162827622
114.2	1687.40388733013
